file	percent	reads	taxon_id	taxon_name
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	28231	Geobacter
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	28253	Marinomonas
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	28895	Thermoanaerobacterium
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	29465	Veillonella
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	29574	Taylorella
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	34102	Sphaerotilus
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	39948	Dialister
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	40222	Methylophaga
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	44000	Caldicellulosiruptor
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	52972	Polaromonas
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	67572	Psychromonas
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	70411	Frateuria
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	89404	Glaciecola
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	92793	Aquabacterium
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	102115	Stanieria
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	106591	Ensifer
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	161492	Anaeromyxobacter
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	165779	Anaerococcus
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	168808	Sneathia
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	174708	Allobaculum
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	182269	Aurantimonas
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	182899	Persephonella
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	186650	Microvirga
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	190972	Sedimentibacter
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	202907	Collimonas
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	219181	Ottowia
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	230494	Reinekea
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	230666	Chitinibacter
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	239759	Alistipes
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	254245	Aquicella
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	274470	Alkalibacter
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	282132	Candidatus Protochlamydia
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	292486	Avibacterium
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	314343	Sideroxydans
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	335405	Sphingosinicella
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	354354	Niastella
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	359407	Methylotenera
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	375928	Natranaerobius
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	391952	Aquincola
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	398041	Flavisolibacter
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	401618	Candidatus Riesia
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	414878	Catenulispora
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	432330	Tumebacillus
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	482460	Sediminibacillus
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	551759	Aromatoleum
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	907197	Psychrosphaera
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	909656	Phocaeicola
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	1229970	Glaciimonas
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	1274351	Kroppenstedtia
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	1406135	Breoghania
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	1434002	Falsirhodobacter
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	1481960	Peptoclostridium
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	1505664	Gottschalkia
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	1524249	Pseudohongiella
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	1537406	Bacterioplanes
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	1738645	Caproiciproducens
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	1860077	Sulfuriflexus
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	1914449	Rugosibacter
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	1934947	Immundisolibacter
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	1980513	Candidatus Nitrosoglobus
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	2014233	Thaumasiovibrio
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	2042066	Paraphotobacterium
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	2282523	Methylorubrum
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	2321115	Halarcobacter
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	2685905	Salicibibacter
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	2742598	Limosilactobacillus
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	2795692	Nitrosophilus
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	2813803	Luteithermobacter
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	2813804	Paremcibacter
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	2831665	Candidatus Mycosynbacter
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	2905123	Paraneptunicella
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	0.000004	1	2905722	Oceanidesulfovibrio
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	3.654003	985998	10239	Viruses
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	64.915337	17516789	NA	cannot be assigned to a (non-viral) genus
./kaiju/13697_32712_179493_H5LVWAFX5_CROPPS_11N_ACTCTAGG.out	21.435876	5784268	NA	unclassified
